pid,user,process_name,local_port,remote_ip,remote_port,cpu_percent,memory_rss_mb,timestamp,status,tag
647,keenan_salonga,rapportd,49825,[fe80:e::1473:39ba:f38b:790],54716,0.005590167352382534,23.81,2025-05-31 21:41:11.202251,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50470,[2620:1ec:bdf::57],443,0.02550942193960426,24.03,2025-05-31 21:41:11.202251,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,49825,[fe80:e::1473:39ba:f38b:790],54716,0.005352290708228547,23.81,2025-05-31 21:41:21.416347,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50470,[2620:1ec:bdf::57],443,0.006752717753973308,24.03,2025-05-31 21:41:21.416347,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,49825,[fe80:e::1473:39ba:f38b:790],54716,0.005595889712341522,23.86,2025-05-31 21:41:31.631862,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50470,[2620:1ec:bdf::57],443,0.023481766235599194,24.03,2025-05-31 21:41:31.631862,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,49825,[fe80:e::1473:39ba:f38b:790],54716,0.0007892779555715721,23.81,2025-05-31 21:41:41.848803,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50470,[2620:1ec:bdf::57],443,0.004362323678332075,24.03,2025-05-31 21:41:41.848803,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,49825,[fe80:e::1473:39ba:f38b:790],54716,0.004791611290475611,23.81,2025-05-31 21:41:52.063980,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50470,[2620:1ec:bdf::57],443,0.002989120136751992,24.03,2025-05-31 21:41:52.063980,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,49825,[fe80:e::1473:39ba:f38b:790],54716,0.00509835009246474,23.81,2025-05-31 21:42:02.279660,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50470,[2620:1ec:bdf::57],443,0.0020567590118664813,24.03,2025-05-31 21:42:02.279660,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,49825,[fe80:e::1473:39ba:f38b:790],54716,0.0032882055808290825,23.83,2025-05-31 21:42:12.498043,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50470,[2620:1ec:bdf::57],443,0.004306600177173802,24.03,2025-05-31 21:42:12.498043,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,49825,[fe80:e::1473:39ba:f38b:790],54716,0.008868019234848432,23.83,2025-05-31 21:42:22.712875,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50470,[2620:1ec:bdf::57],443,0.002871428201296766,24.03,2025-05-31 21:42:22.712875,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,49825,[fe80:e::1473:39ba:f38b:790],54716,0.0010948354958795951,23.81,2025-05-31 21:42:32.931032,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50470,[2620:1ec:bdf::57],443,0.0036584299052375368,24.03,2025-05-31 21:42:32.931032,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,49825,[fe80:e::1473:39ba:f38b:790],54716,0.005450796307576547,23.81,2025-05-31 21:42:43.143648,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,49825,[fe80:e::1473:39ba:f38b:790],54716,0.004247858882434133,23.83,2025-05-31 21:42:53.265211,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,49825,[fe80:e::1473:39ba:f38b:790],54716,0.005702020588874594,23.83,2025-05-31 21:43:03.440956,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,49825,[fe80:e::1473:39ba:f38b:790],54716,0.0007018862208141228,23.81,2025-05-31 21:43:13.635252,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,49825,[fe80:e::1473:39ba:f38b:790],54716,0.004412975123411482,23.81,2025-05-31 21:43:23.827751,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,49825,[fe80:e::1473:39ba:f38b:790],54716,0.01085021857878974,23.86,2025-05-31 21:43:34.022667,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.056981635302381914,26.3,2025-05-31 21:46:13.312770,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.011008016259343752,26.22,2025-05-31 21:46:23.440726,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50525,20.44.10.122,443,0.009064184206428466,24.84,2025-05-31 21:46:23.440726,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.003664132138234221,26.14,2025-05-31 21:46:33.980070,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50525,20.44.10.122,443,0.035111674159348065,24.91,2025-05-31 21:46:33.980070,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0028705804095945273,26.14,2025-05-31 21:46:44.142222,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50525,20.44.10.122,443,0.05442261203967107,24.91,2025-05-31 21:46:44.142222,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.000864623667981263,26.12,2025-05-31 21:46:54.357043,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50525,20.44.10.122,443,0.004196566495527181,24.91,2025-05-31 21:46:54.357043,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0,26.12,2025-05-31 21:47:05.615152,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50525,20.44.10.122,443,0.0,24.91,2025-05-31 21:47:05.615152,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.004952585605936916,26.12,2025-05-31 21:47:15.860220,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50525,20.44.10.122,443,0.037722705534847856,24.91,2025-05-31 21:47:15.860220,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.006441674032226896,26.14,2025-05-31 21:47:26.071708,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50525,20.44.10.122,443,0.003801833869138069,24.91,2025-05-31 21:47:26.071708,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.003814884842480296,26.14,2025-05-31 21:47:36.285206,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50525,20.44.10.122,443,0.0020691068336110723,24.91,2025-05-31 21:47:36.285206,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.00215903840049074,26.14,2025-05-31 21:47:46.500060,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50525,20.44.10.122,443,0.004262958368103658,24.91,2025-05-31 21:47:46.500060,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.09694544217850105,26.42,2025-05-31 21:47:56.710996,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50525,20.44.10.122,443,0.002110994087284835,24.91,2025-05-31 21:47:56.710996,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.007425235747998437,26.33,2025-05-31 21:48:06.924833,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50525,20.44.10.122,443,0.005847445198028819,24.91,2025-05-31 21:48:06.924833,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0042388860937157356,26.34,2025-05-31 21:48:17.140339,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50525,20.44.10.122,443,0.04755999950237973,24.98,2025-05-31 21:48:17.140339,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.002350122522654578,26.34,2025-05-31 21:48:27.325542,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50525,20.44.10.122,443,0.08011659986717748,25.0,2025-05-31 21:48:27.325542,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0007997980872343439,26.33,2025-05-31 21:48:37.551957,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50525,20.44.10.122,443,0.08970399071211292,25.02,2025-05-31 21:48:37.551957,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50542,[2620:1ec:bdf::57],443,0.0,25.02,2025-05-31 21:48:37.551957,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0036847393297236787,26.34,2025-05-31 21:48:47.782232,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50542,[2620:1ec:bdf::57],443,0.009641673681244724,25.02,2025-05-31 21:48:47.782232,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.006002830968082432,26.33,2025-05-31 21:48:57.998196,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50542,[2620:1ec:bdf::57],443,0.02877628732832934,25.02,2025-05-31 21:48:57.998196,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.04375821556778356,26.34,2025-05-31 21:49:08.152307,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50542,[2620:1ec:bdf::57],443,0.0035964143034856702,25.02,2025-05-31 21:49:08.152307,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.002403420563644029,26.34,2025-05-31 21:49:18.345740,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50542,[2620:1ec:bdf::57],443,0.004804338031448299,25.02,2025-05-31 21:49:18.345740,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0009712138709938136,26.33,2025-05-31 21:49:28.559822,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50542,[2620:1ec:bdf::57],443,0.0021817786010020898,25.02,2025-05-31 21:49:28.559822,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0029932411327310473,26.33,2025-05-31 21:49:38.775877,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50542,[2620:1ec:bdf::57],443,0.002552215512553457,25.02,2025-05-31 21:49:38.775877,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0036737924736472824,26.34,2025-05-31 21:49:48.973959,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50542,[2620:1ec:bdf::57],443,0.004384197065277684,25.02,2025-05-31 21:49:48.973959,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0034517222330078447,26.34,2025-05-31 21:49:59.186597,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50542,[2620:1ec:bdf::57],443,0.002209653702540951,25.02,2025-05-31 21:49:59.186597,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0008919699073841965,26.33,2025-05-31 21:50:09.403940,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.005158471345646822,26.33,2025-05-31 21:50:19.599797,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0776926766479858,26.39,2025-05-31 21:50:29.793000,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0447735668086872,26.44,2025-05-31 21:50:39.991299,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.006452810398070144,26.38,2025-05-31 21:50:50.185176,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0008786282808772957,26.33,2025-05-31 21:51:00.382950,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.004820020121154212,26.33,2025-05-31 21:51:10.580346,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.011607091186901978,26.38,2025-05-31 21:51:20.779916,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0030588329376575953,26.38,2025-05-31 21:51:30.948540,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0026480571546645846,26.34,2025-05-31 21:51:41.142853,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.001236374211336827,26.33,2025-05-31 21:51:51.330133,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.003773315985638217,26.33,2025-05-31 21:52:01.530517,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0036697718724386895,26.34,2025-05-31 21:52:11.663036,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.005218152267816171,26.34,2025-05-31 21:52:21.779148,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0007658965390456847,26.33,2025-05-31 21:52:31.956945,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0035529934507155672,26.33,2025-05-31 21:52:42.148751,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0036502727008975635,26.33,2025-05-31 21:52:52.345859,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0038119254527027354,26.34,2025-05-31 21:53:02.490071,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.004399401789330493,26.34,2025-05-31 21:53:12.687818,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0008611825374368716,26.33,2025-05-31 21:53:22.869144,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0024267706828986304,26.33,2025-05-31 21:53:32.990872,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0014895340253504737,26.34,2025-05-31 21:53:43.165354,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50608,[2620:1ec:bdf::57],443,0.005278500042884646,25.06,2025-05-31 21:53:43.165354,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0064538701704380565,26.34,2025-05-31 21:53:53.377474,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50608,[2620:1ec:bdf::57],443,0.0023338611355809393,25.06,2025-05-31 21:53:53.377474,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0009572405384998398,26.33,2025-05-31 21:54:03.593521,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50608,[2620:1ec:bdf::57],443,0.025653763515479204,25.06,2025-05-31 21:54:03.593521,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.014189139969908945,26.36,2025-05-31 21:54:13.809789,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50608,[2620:1ec:bdf::57],443,0.008388185928281515,25.25,2025-05-31 21:54:13.809789,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.005842141099506481,26.36,2025-05-31 21:54:24.076703,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50608,[2620:1ec:bdf::57],443,0.0034559158175341376,25.28,2025-05-31 21:54:24.076703,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0035759502435867454,26.36,2025-05-31 21:54:34.324713,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50608,[2620:1ec:bdf::57],443,0.005443245739644993,25.28,2025-05-31 21:54:34.324713,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.004539648356340935,26.36,2025-05-31 21:54:44.545783,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50608,[2620:1ec:bdf::57],443,0.0038070404600708094,25.28,2025-05-31 21:54:44.545783,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.000631331288059184,26.34,2025-05-31 21:54:54.764158,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50608,[2620:1ec:bdf::57],443,0.003091523918047832,25.28,2025-05-31 21:54:54.764158,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.006026234537839487,26.34,2025-05-31 21:55:04.987136,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.003749765374796574,26.34,2025-05-31 21:55:15.180009,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.002403377581093436,26.36,2025-05-31 21:55:25.384319,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.003105633051434903,26.36,2025-05-31 21:55:35.510935,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.002886840330873205,26.36,2025-05-31 21:55:45.695600,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.004821693232371755,26.34,2025-05-31 21:55:55.892191,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.006781387422524731,26.36,2025-05-31 21:56:06.094258,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.005431518710415613,26.36,2025-05-31 21:56:16.293704,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0009903391277834492,26.34,2025-05-31 21:56:26.491408,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.004946120422558976,26.34,2025-05-31 21:56:36.690277,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.005179130002124113,26.36,2025-05-31 21:56:46.892460,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0058422364498335235,26.38,2025-05-31 21:56:57.084810,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.003461026509238104,26.38,2025-05-31 21:57:07.266182,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0010090670121583524,26.36,2025-05-31 21:57:17.452241,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0038410412727805134,26.34,2025-05-31 21:57:27.649532,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.004320581725791555,26.36,2025-05-31 21:57:37.781451,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0013654013067391623,26.36,2025-05-31 21:57:47.980954,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0009518982436320777,26.34,2025-05-31 21:57:58.133277,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.003558222489064381,26.34,2025-05-31 21:58:08.328046,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0049258938527373805,26.34,2025-05-31 21:58:18.527240,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.003635519168453969,26.36,2025-05-31 21:58:28.723521,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.00531666378514534,26.36,2025-05-31 21:58:38.902527,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50688,[2620:1ec:bdf::57],443,0.010925307731783197,25.28,2025-05-31 21:58:38.902527,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.3243982775654895,26.84,2025-05-31 21:58:49.033901,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50688,[2620:1ec:bdf::57],443,0.007215286369236881,25.28,2025-05-31 21:58:49.033901,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.00597695350472555,26.69,2025-05-31 21:58:59.232040,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50688,[2620:1ec:bdf::57],443,0.03065535527734788,25.28,2025-05-31 21:58:59.232040,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.00404242653218672,26.64,2025-05-31 21:59:09.456412,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50688,[2620:1ec:bdf::57],443,0.005723739324951818,25.28,2025-05-31 21:59:09.456412,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.003879977252782337,26.66,2025-05-31 21:59:19.676689,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50688,[2620:1ec:bdf::57],443,0.002579970698898339,25.28,2025-05-31 21:59:19.676689,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0034998414896427674,26.66,2025-05-31 21:59:29.895227,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50688,[2620:1ec:bdf::57],443,0.0031015013567137913,25.28,2025-05-31 21:59:29.895227,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0006689889043156567,26.64,2025-05-31 21:59:40.112419,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50688,[2620:1ec:bdf::57],443,0.003555420158952643,25.28,2025-05-31 21:59:40.112419,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.005260373255644202,26.64,2025-05-31 21:59:50.324926,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50688,[2620:1ec:bdf::57],443,0.005133781464572045,25.28,2025-05-31 21:59:50.324926,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0033057175327528467,26.64,2025-05-31 22:00:00.543368,ESTABLISHED,suspicious
1163,keenan_salonga,Code\x20H,50688,[2620:1ec:bdf::57],443,0.0018050505096201804,25.28,2025-05-31 22:00:00.543368,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.002742644338628315,26.66,2025-05-31 22:00:10.754768,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0004676079653960949,26.64,2025-05-31 22:00:20.937684,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0034463986400640723,26.64,2025-05-31 22:00:31.128858,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0028980051513921835,26.64,2025-05-31 22:00:41.314119,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0027026108850821975,26.66,2025-05-31 22:00:51.496854,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0057525178700336445,26.66,2025-05-31 22:01:01.632263,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0006940564488736893,26.64,2025-05-31 22:01:11.830837,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.005268641594237831,26.64,2025-05-31 22:01:22.024876,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0039546270657816835,26.64,2025-05-31 22:01:32.214100,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.01799915402686268,26.7,2025-05-31 22:01:42.412618,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.005213727555784776,26.67,2025-05-31 22:01:52.615815,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.0010588945037254217,26.66,2025-05-31 22:02:02.733488,ESTABLISHED,suspicious
647,keenan_salonga,rapportd,50511,[fe80:e::1473:39ba:f38b:790],54792,0.004292645873335198,26.66,2025-05-31 22:02:12.916473,ESTABLISHED,suspicious
5133,keenan_salonga,passd,50754,17.137.0.67,443,0.0,41.2,2025-05-31 22:04:45.031473,ESTABLISHED,suspicious
5133,keenan_salonga,passd,50754,17.137.0.67,443,9.50390022112875,42.77,2025-05-31 22:05:07.099266,ESTABLISHED,suspicious
5133,keenan_salonga,passd,50755,17.137.0.67,443,114.11097955792913,42.77,2025-05-31 22:05:07.099266,ESTABLISHED,suspicious
5133,keenan_salonga,passd,50756,17.137.0.67,443,68.78061505876401,42.77,2025-05-31 22:05:07.099266,ESTABLISHED,suspicious
5133,keenan_salonga,passd,50757,17.137.0.67,443,116.50316147246824,42.77,2025-05-31 22:05:07.099266,ESTABLISHED,suspicious
5133,keenan_salonga,passd,50754,17.137.0.67,443,0.04364481512847949,42.28,2025-05-31 22:09:32.431004,ESTABLISHED,suspicious
5133,keenan_salonga,passd,50755,17.137.0.67,443,0.0,42.28,2025-05-31 22:09:32.431004,ESTABLISHED,suspicious
5133,keenan_salonga,passd,50756,17.137.0.67,443,0.0,42.28,2025-05-31 22:09:32.431004,ESTABLISHED,suspicious
5133,keenan_salonga,passd,50757,17.137.0.67,443,0.0,42.28,2025-05-31 22:09:32.431004,ESTABLISHED,suspicious
5133,keenan_salonga,passd,50758,17.137.0.67,443,0.039561816467943725,42.62,2025-05-31 23:04:48.422405,ESTABLISHED,suspicious
5133,keenan_salonga,passd,50758,17.137.0.67,443,0.00024088182674814548,42.39,2025-05-31 23:35:00.431241,ESTABLISHED,suspicious
5133,keenan_salonga,passd,50758,17.137.0.67,443,0.004535746975608893,42.34,2025-05-31 23:35:10.703418,ESTABLISHED,suspicious
